Date,AAPL,IBM,MSFT,GOOG
2000-05-05,0.022021511217809042,0.002322373414543444,0.00976027301421234,
2000-05-08,-0.02651937401799276,0.0186090143995572,-0.018453275162937266,
2000-05-09,-0.04256525985811521,-0.00683373587139624,-0.028648455120740768,
2000-05-10,-0.05809125884532629,-0.055046057186746156,-0.02396282172116737,
2000-05-11,0.03524257419481369,0.013956663821725446,0.025495581746914464,
2000-05-12,0.0468083773688599,0.0,0.013811996598965814,
2000-05-15,-0.06155660750917291,-0.0023939598680973173,0.008174615463531154,
2000-05-16,0.04641098753004336,0.04619079562492345,0.0018015739468932868,
2000-05-17,-0.04080419926710899,-0.010320933388961562,-0.026078907818151142,
2000-05-18,-0.006165449762765229,-0.016801686332607813,-0.022160580277480357,
2000-05-19,-0.06699752794029057,0.0035353499647130526,-0.016997478063600746,
2000-05-22,-0.04321784606887491,0.026424201184216622,-0.01344876760564806,
2000-05-23,-0.04586508101714071,-0.017162625454940406,-0.015579276734172032,
2000-05-24,0.02185016554704644,0.02095425572535148,0.03758679753992866,
2000-05-25,-0.004811728134006765,-0.028505602461799895,-0.06196359976854893,
2000-05-26,-0.010205633129313552,0.0041072855965442745,-0.0010164306718981608,
2000-05-30,0.013748316127596638,0.03740533252048861,0.031535763607287715,
2000-05-31,-0.04068524848653898,-0.0326759321301372,-0.012820182111513811,
2000-06-01,0.061011766836464254,-0.012230622200433028,0.03196810793039395,
2000-06-02,0.03856958285931533,0.026533050579889084,0.02710583475149031,
2000-06-05,-0.013504765250573425,0.036760158201528226,0.008481924089308146,
2000-06-06,0.017111750568732376,-0.003878145965692026,0.04112180973566093,
2000-06-07,0.0397038099896454,0.07675172207994141,0.012567472154995762,
2000-06-08,-0.01812276499301968,-0.010329826659078223,-0.02393653230714221,
2000-06-09,0.009887976431363965,-0.0005223979622703823,0.0,
2000-06-12,-0.04765013265501916,-0.007049655311693659,-0.028156295854881108,
2000-06-13,0.036326198631073,0.003944476878727565,0.014953506834455954,
2000-06-14,-0.04298938024475096,-0.027763023529234543,0.0386742564961835,
2000-06-15,0.02142365445611949,0.007003681840534348,0.02659565822239096,
2000-06-16,-0.0128552176285327,-0.030497089532076527,0.0025906000054471967,
2000-06-19,0.05962977093812283,0.06291361646382176,0.015503726594058298,
2000-06-20,0.047865407197659415,-0.03322920684010289,0.016964096675833762,
2000-06-21,0.09876554514207858,-0.01611166295682942,0.07672985356464457,
2000-06-22,-0.03370782187527188,-0.02347189596818544,-0.010069452813975754,
2000-06-23,-0.03837209765989669,0.0005589897945899036,-0.027386205215464865,
2000-06-26,0.04715841856176306,0.022625354496052852,0.023330705104085192,
2000-06-27,-0.04387993484425312,-0.040698969467845125,-0.008648189742324952,
2000-06-28,0.05193242112433172,0.036731305189897645,0.0015862424894756977,
2000-06-29,-0.058553508643422236,0.0019223207950722632,-0.022169560694135115,
2000-06-30,0.021951056311248385,-0.03892526783472228,0.03643730265718381,
2000-07-03,0.017899742144053876,-0.0005700667261895331,0.0,
2000-07-05,-0.03165280651674496,-0.041096211838552055,-0.018750255433824914,
2000-07-06,0.003632014677131812,-0.03571387688356009,0.031051219103563676,
2000-07-07,0.05066351898589261,0.03765411903291094,0.013127213175909258,
2000-07-10,0.049368499121007936,-0.016656977272028306,-0.031249801678662315,
2000-07-11,-0.0032825854917591935,-0.012704162218438064,-0.003934371947002302,
2000-07-12,0.03402884420268215,0.025735485694183602,0.015007966324268374,
2000-07-13,-0.04033964452226446,-0.005974014968922581,-0.00466886799553623,
2000-07-14,0.02101753516772953,-0.0006007691669062121,-0.012509702566843472,
2000-07-17,0.010834453551926693,0.015033350212936503,-0.009501316401321014,
2000-07-18,-0.018220744492619345,-0.020734953265166944,0.00399659952556064,
2000-07-19,-0.07969422933217996,0.05263159018275143,-0.06847112752364726,
2000-07-20,0.04626325362286354,0.07816103795600049,0.02307713043456383,
2000-07-21,-0.02834514154848511,-0.02132199711421856,-0.033417067526080424,
2000-07-24,-0.09101485494946604,-0.019607905317924335,-0.024200582478327903,
2000-07-25,0.028241406273834313,-0.004444393474381192,-0.022143781193630918,
2000-07-26,0.0,-0.018973340323775623,-0.01721006874611475,
2000-07-27,0.03870145541654302,0.003982028133630466,0.023041705414711178,
2000-07-28,-0.07091348135435827,0.013597475732716857,0.004504806217714652,
2000-07-31,0.05174675701311959,0.003912632695971974,0.0017934946012621023,
2000-08-01,-0.02952052469161537,-0.015589632898543204,-0.016114812476493934,
2000-08-02,-0.04182510159056718,0.033936451545301116,0.010009250705129036,
2000-08-03,0.015872826661302186,0.015317398798756932,0.012612684559608844,
2000-08-04,-0.013020680545769991,-0.0010779063235808461,-0.01601422888405102,
2000-08-07,0.01187320976256423,0.0037755535524499617,0.012658070947948463,
2000-08-08,-0.024771651254179128,0.0231748756755199,0.05892818268769173,
2000-08-09,0.0160426957963955,-0.00105131035745476,0.001686482708481929,
2000-08-10,0.0013160886751208967,0.008421282082200943,-0.021885663475234574,
2000-08-11,0.0026279841484673216,0.007306776343583676,-0.0025813940729484397,
2000-08-14,-0.013106315924582002,0.021761049959611478,-0.0034512503271830752,
2000-08-15,-0.007967821152747745,-0.010141799844388899,-0.007792278907529981,
2000-08-16,0.038821375233045075,0.003073866420343352,-0.00872600220960873,
2000-08-17,0.06056723187601065,0.0010213322251424461,0.007922460002715681,
2000-08-18,-0.027946303576676823,-0.01683636135410227,-0.007860187977847266,
2000-08-21,0.00999968000226481,0.00830273868830389,-0.005281541287870395,
2000-08-22,0.023515068797906213,-0.0005144724398964406,0.008849033887617708,
2000-08-23,0.05078594471274833,0.015447562775348533,-0.007017102758569704,
2000-08-24,0.033082669229931305,0.012677763683131893,0.00530035217548841,
2000-08-25,0.012532638560142972,0.0335504577545489,-0.00702980151318211,
2000-08-28,0.022002200895641533,0.019379990250576018,0.009734435947680975,
2000-08-29,0.019375784947381236,0.01045640092176292,-0.0052583228399557536,
2000-08-30,0.005279767462855078,-0.01928541384577409,-0.013216075457000986,
2000-08-31,0.02415962576371089,0.013069563489376712,-0.0026784206389476317,
2000-09-01,0.04102556006946356,0.012190996958091338,0.005371378274522387,
2000-09-05,-0.01576375263254326,-0.018241415835830277,-0.0008900972875960367,
2000-09-06,-0.064063796365608,0.0019053645167272926,-0.009804665281620273,
2000-09-07,0.060962521232964084,0.014741027843539811,0.00900120425853923,
2000-09-08,-0.05040318885143269,-0.029053608036105794,-0.010704201132414215,
2000-09-11,-0.007430993832564625,-0.03860991348788889,-0.007214307821033827,
2000-09-12,-0.01176465069188648,0.0040160418723658164,-0.009990763806680514,
2000-09-13,0.004328779774170455,0.02150011195496626,0.001834939120468393,
2000-09-14,-0.01966719916564752,-0.006363532768251523,-0.03571442874874731,
2000-09-15,-0.028579242996368603,-0.014778094610121806,-0.024691593693760727,
2000-09-18,0.09816181228138032,-0.014000230695082161,-0.018500242690439928,
2000-09-19,-0.011848979155138273,0.013692202840644097,0.031745859574896285,
2000-09-20,0.01850779552435622,-0.0015009730537206556,-0.011538461538461497,
2000-09-21,-0.07140918570318855,-0.026052002288263876,-0.0009728444594253594,
2000-09-22,-0.079382348045684,0.019547054810081343,-0.01460564871314285,
2000-09-25,0.025149397943170282,-0.007063644827926874,-0.031620223559524874,
2000-09-26,-0.038551321981346254,-0.0315038286024083,0.023469295891944242,
2000-09-27,-0.048602583074209726,-0.009443877790201949,-0.03290120674122177,
2000-09-28,0.09323096785811269,-0.023305000892389738,0.011340376646655326,
2000-09-29,-0.518691462531828,-0.02277689712061748,-0.016310138077579084,
2000-10-02,-0.058252792709436285,0.046060236905696605,-0.01968920289367515,
2000-10-03,-0.07989659599006282,-0.06153806742206702,-0.04334019888617835,
2000-10-04,0.05882349656029695,0.03448178984831807,-0.019889590150154457,
2000-10-05,-0.06613741069372459,-0.010382135388708136,-0.0011272058645046545,
2000-10-06,0.005665766859855648,0.024848536337022553,0.003385623525802295,
2000-10-09,-0.019718519952940605,0.016702594699692375,-0.02474652821467127,
2000-10-10,-0.040230035860101654,-0.025967259034791468,0.006920412539624499,
2000-10-11,-0.05987995320762207,-0.02502737052528592,0.021763445650249125,
2000-10-12,0.019108049730100163,-0.07924124188920845,-0.024663398918976842,
2000-10-13,0.10312527453082887,0.05757599288298887,-0.011493865076045218,
2000-10-16,-0.025495894389030327,0.018911358429572145,-0.06279115594932427,
2000-10-17,-0.06395376805319619,0.016872817411799135,0.0012412165278494758,
2000-10-18,0.0,-0.1554203252461258,0.02602208283590768,
2000-10-19,-0.0590058958219043,0.010478116355830958,0.19565201271762112,
2000-10-20,0.02970281198490543,-0.01749823476858281,0.05353534443928876,
2000-10-23,0.044871839521570145,-0.01978929380000638,-0.04698010010586007,
2000-10-24,-0.07361967580063666,-0.015477780122078344,-0.010059855352455793,
2000-10-25,-0.019867446924997978,-0.04237858651271309,-0.004065209856779162,
2000-10-26,0.0,0.05924345252393093,0.05204097456935819,
2000-10-27,0.0033781360311182507,0.01010729830353485,0.050436367299841356,
2000-10-30,0.04040417262947438,-0.00400244169753472,0.020313858782807115,
2000-10-31,0.012945024537069472,0.055593243947511084,-0.002714703169391375,
2000-11-01,0.04792345557498079,0.0006339408982345418,0.010889134570311931,
2000-11-02,0.08841460875738893,0.03424263559489393,0.009874172773411294,
2000-11-03,-0.0028011986659597365,-0.017780549267057855,-0.02933317942873681,
2000-11-06,-0.03651686840562485,0.001872937293729393,0.018314781616964648,
2000-11-07,-0.005830950901758891,0.019937465857401193,0.014388866287123436,
2000-11-08,-0.05865097684097631,-0.021358986869490337,-0.015071511727696718,
2000-11-09,0.006230579902805289,-0.005625178145125753,0.020702376147141877,
2000-11-10,-0.055727631002863376,-0.06473876120179223,-0.04938233789419799,
2000-11-13,0.01639364087332784,0.04771519947801539,-0.013914961247682545,
2000-11-14,0.04516126169216972,0.021166910609456524,0.03574771662447085,
2000-11-15,-0.018518665520380284,-0.001256198485994453,0.018165379270211668,
2000-11-16,-0.04402532521260305,-0.011320560051285344,-0.016057089472845454,
2000-11-17,-0.026315547848114074,0.03753167014588543,0.0018133126013368805,
2000-11-20,0.02364870348967174,0.012875763895154213,-0.027149467292686635,
2000-11-21,-0.0066009758216016845,-0.04600498527803398,0.008372327077878383,
2000-11-22,-0.016611035791433748,0.0,0.00738007151034803,
2000-11-24,0.043918799451959645,0.014593612199625072,0.024725421145167292,
2000-11-27,-0.03236227098987787,-0.015009271818273717,0.010723555113012262,
2000-11-28,-0.03511970267838038,-0.005714355321526199,-0.05216629118432503,
2000-11-29,-0.02599394338962857,0.019795925225859046,-0.028917908178992424,
2000-11-30,-0.06049806712130923,-0.0632436908957168,-0.11815528688326249,
2000-12-01,0.03409072372109656,0.022727064154878907,-0.013071797819977471,
2000-12-04,-0.021978198537313642,0.028758344978425665,-0.0033119062458633053,
2000-12-05,0.018726670907567522,0.05082602878282705,0.06090836925307097,
2000-12-06,-0.1580879822479495,-0.06408728917198647,-0.053235723211603414,
2000-12-07,0.0,-0.03746773081450239,-0.06284424095397034,
2000-12-08,0.052401460821881685,0.041610712409134276,0.02470537051030597,
2000-12-11,0.00829882246795699,-0.020618332217558932,0.06659001687106603,
2000-12-12,0.012345450089526144,-0.011842480236960773,0.005382583497038018,
2000-12-13,-0.02439020239056222,-0.027962284302559426,-0.01927247848002922,
2000-12-14,-0.03749972689695713,0.013013560649799194,-0.030567501955700127,
2000-12-15,-0.0259740596012058,-0.05003359612812652,-0.11373852776984827,
2000-12-18,0.01333317383288879,0.03060514631434863,-0.02795456532207441,
2000-12-19,-0.017544002323250263,-0.004144343595184674,-0.06274465138006324,
2000-12-20,0.026786025015409276,-0.045769196990847916,-0.07391965053925831,
2000-12-21,-0.021739130434782594,-0.05159842096803813,0.046686873651038185,
2000-12-22,0.06666640083259234,0.09118738366917545,0.06906522389708725,
2000-12-26,-0.020833255452237465,-0.047051514832951113,0.009421033418135716,
2000-12-27,0.008510622773833632,-0.0014728998044846175,-0.009333105915411477,
2000-12-28,0.0,0.006642339976301148,-0.04037739373066829,
2000-12-29,0.004219611962939407,-0.0029332591598537627,-0.026647730422750815,
2001-01-02,0.0,-0.002206384005424278,0.0,
2001-01-03,0.10084013339397258,0.11569679523177623,0.10518729438990593,
2001-01-04,0.041984846389859776,-0.015191359747023792,0.010430684045145577,
2001-01-05,-0.04029314489104485,0.008719113485768482,0.01419321358047898,
2001-01-08,0.011450474913414332,-0.0046541816304650485,-0.0038174346851755914,
2001-01-09,0.03773577665963601,-0.010688275865312513,0.05874852991992263,
2001-01-10,-0.03636356913616645,0.009452805262014419,0.020506943018470114,
2001-01-11,0.08679232393519531,0.0026755272436960187,0.040189320128232175,
2001-01-12,-0.04513884225638343,0.001334487501611692,-0.027272815026144426,
2001-01-16,-0.003636248163297773,-0.01132550547079103,-0.017523262789892025,
2001-01-17,-0.01824839400802214,0.04245274850607772,0.0071342617070686565,
2001-01-18,0.11152448814204319,0.12023215605532678,0.048406129702094125,
2001-01-19,0.04347807242386792,0.02712135983812014,0.09909889090330837,
2001-01-22,-0.012820489061916795,-0.024157480417737798,-0.014344176122654373,
2001-01-23,0.06493520196584313,0.004605843816974042,0.007276506640347735,
2001-01-24,0.0,0.01260691569288408,0.039215943255561214,
2001-01-25,-0.027439121313033943,0.0028298669148723032,-0.017874702858058256,
2001-01-26,-0.018808804075311714,0.031038609086340818,0.0353894341255403,
2001-01-29,0.10862631245503707,0.006940353327954396,0.007812084201479497,
2001-01-30,0.002881809939359936,0.014176349501502816,-0.01744218218630844,
2001-01-31,-0.005747287117313538,-0.03953392826566959,-0.0364887401848254,
2001-02-01,-0.023121461227208706,0.018303859867899286,0.021494277036506748,
2001-02-02,-0.023668244644021952,-0.033143687109194686,-0.0250500095944598,
2001-02-05,-0.02121228781610085,0.017683981092526002,0.0184993068529673,
2001-02-06,0.04643938387147961,0.017555105513457958,0.010090900511516843,
2001-02-07,-0.01775144892392022,0.024986847430482628,0.03396577334378659,
2001-02-08,0.0,-0.02403560253535253,-0.03768059059900941,
2001-02-09,-0.07831329678554277,-0.018404927472670973,-0.05020128019150094,
2001-02-12,0.029412073236006364,0.025892829023797415,-0.006342316340386178,
2001-02-13,-0.02857171972303385,-0.010008850915861789,-0.009574554987772266,
2001-02-14,0.019608005387050875,0.01186846417469578,0.003222702336274086,
2001-02-15,0.02884619624295892,0.01459567332789291,0.007494192394851273,
2001-02-16,-0.05295968073076052,-0.015242150792923459,-0.02550451173442425,
2001-02-20,-0.03618405044937556,-0.030434623911414493,-0.0250818709556353,
2001-02-21,0.030716700093264215,-0.035785298066605686,0.006711313425458609,
2001-02-22,-0.0033114172032477907,0.012929463481742065,-0.01888869846020025,
2001-02-23,0.0,-0.04499545533066307,0.028312655242838325,
2001-02-26,0.03654502060391329,0.012500390931075245,0.04955870740659263,
2001-02-27,-0.006410052823666246,-0.0257361684543137,-0.0031476016547986596,
2001-02-28,-0.05806491114571666,-0.02622096966368148,-0.006315346260427068,
2001-03-01,0.027397488495275235,0.06156105585658289,0.00608936111600622,
2001-03-02,0.02666668350282686,-0.035360271354415884,-0.04501034933408099,
2001-03-05,0.0584415781975296,0.025513231917721813,0.013230517809609932,
2001-03-06,0.055214802719091516,0.010389739614973692,0.034820166533737984,
2001-03-07,-0.011627652231064656,0.014622672559592376,0.021030402059113218,
2001-03-08,-0.02058851193625988,-0.010041834335377975,-0.02368683203248867,
2001-03-09,-0.02702694450000953,-0.06743700930752139,-0.043248760038616996,
2001-03-12,-0.08024687369602079,-0.03827158772307848,-0.08379278491175168,
2001-03-13,0.050335365714953895,0.030369525136919817,0.04332138769403815,
2001-03-14,0.04472847785217593,-0.03486124309683192,-0.003460497288001463,
2001-03-15,-0.03669717722604193,0.006318870913915697,-0.005786939130791979,
2001-03-16,-0.003174501904479654,-0.05713764815013489,0.016298213582164545,
2001-03-19,0.047770632288398174,0.027747263083455875,-0.004581996062803295,
2001-03-20,-0.042553226302397995,-0.046435982028494194,-0.02991963251952856,
2001-03-21,0.022221893094320544,0.008833536289775346,-0.04982205908630022,
2001-03-22,0.0745342845573056,0.0002246884429220053,0.07865167713490218,
2001-03-23,0.0635841048093313,0.049494533737471924,0.04745389377025777,
2001-03-26,-0.05304364644865023,0.02021179012669183,-0.008839590675225328,
2001-03-27,0.05004585615413615,0.04297717041189553,0.039018840008307354,
2001-03-28,-0.0306080105485117,-0.051155596981135365,-0.04613768336443025,
2001-03-29,0.0162385025423879,0.006673073518685069,-0.003374199755728613,
2001-03-30,-0.02041719094380945,0.011994667238281798,-0.012415535024582036,
2001-04-02,-0.021748942398236437,-0.015803295836898323,0.02057113625930329,
2001-04-03,-0.062529089068882,-0.04510919606676855,-0.04367254552251043,
2001-04-04,-0.036561261232807785,0.017811515526048316,-0.026932172182487668,
2001-04-05,0.07025650499586011,0.06750002030452973,0.09265962073328993,
2001-04-06,-0.013416413650801706,-0.0026474488123906514,-0.009912445437599171,
2001-04-09,-0.0024285280879353666,-0.019907787739262717,0.01713080107986542,
2001-04-10,0.07302853448071378,0.03177058288858259,0.044269055580358874,
2001-04-11,-0.010889442006275285,-0.016355587564645946,0.006032663864306453,
2001-04-12,0.028440286213704535,-0.012624349037265947,0.03564230380676192,
2001-04-16,-0.043710787113418026,0.0057174748441957135,-0.02235431803741339,
2001-04-17,-0.04850747309615644,0.03049088939502731,0.01135058330995764,
2001-04-18,0.11715671884026957,0.06820481282361568,0.06424843522864898,
2001-04-19,0.12856510161790347,0.0748356909235357,0.039890001168918277,
2001-04-20,-0.0264382929821263,0.003144734082303424,0.014109159411529681,
2001-04-23,-0.03154994475669304,-0.024645137521620453,-0.010869260491705335,
2001-04-24,-0.009071796498737905,0.005982166132015632,-0.010256638152343345,
2001-04-25,0.028714061919052014,0.019348223253816244,0.03168049897309211,
2001-04-26,-0.0012137350162098048,-0.00966456920365033,-0.008035855038117101,
2001-04-27,0.0611586031192306,0.021628391056381258,-0.02907524218913249,
2001-04-30,-0.027099188571976462,-0.009122301747362394,0.009385997165773263,
2001-05-01,0.017261451114032322,0.029269011467987438,0.035719096105724324,
2001-05-02,0.025453160387386875,-0.026242740200859038,-0.005842324362642426,
2001-05-03,-0.06130086563227932,-0.014731317167851476,-0.017632233652112528,
2001-05-04,0.031650360404554156,0.01899725137061803,0.03239465929245733,
2001-05-07,-0.030679347983887384,0.00034522297705508187,0.00890427960717366,
2001-05-08,-0.015625435272707988,0.01675886817317762,0.00952653775996315,
2001-05-09,-0.024012808887103665,-0.0061171272943773,-0.023036184190849962,
2001-05-10,-0.040867412461158215,-0.015216189797023327,-0.005681742666897027,
2001-05-11,-0.006521855731207116,-0.029427254421652616,-0.008571201361167513,
2001-05-14,0.019256211345080487,0.006707733407252947,-0.009798327034351129,
2001-05-15,-0.004723184007497383,0.00906203015216489,-0.00654861535321849,
2001-05-16,0.03968932506472389,0.019545904306922823,0.013036733410401125,
2001-05-17,-0.02282157375985916,-0.006304022888773075,-0.01431481014331304,
2001-05-18,-0.0008493568391904072,0.020596042761040767,-0.0011733669075987274,
2001-05-21,0.0012748005423304232,0.013623874563611915,0.010280507596202693,
2001-05-22,-0.002546672332285338,-0.008652539535888848,0.022095631459749576,
2001-05-23,-0.0114890198122094,-0.005169279656327519,-0.008675612045092596,
2001-05-24,-0.0012916926247891203,0.018739683419028763,0.028981589969266253,
2001-05-25,-0.01896517404598075,-0.015050419653722225,-0.01129344908419927,
2001-05-29,-0.056678800965560994,-0.021476833212433766,-0.008039034752446383,
2001-05-30,-0.07871442426170028,-0.02272932843538733,-0.016348861807683135,
2001-05-31,0.008594796994775722,-0.0075452676111940065,-0.00014442314690510383,
2001-06-01,0.04711765225043596,0.00974914830422624,0.016767434281585558,
2001-06-04,-0.01100979817875325,0.006643659450159989,0.006255659873846575,
2001-06-05,0.013552541869102042,0.029303044072632067,0.02571303847728279,
2001-06-06,-0.010028643576058927,0.0045311415113813425,-0.0033054523056748053,
2001-06-07,0.04486274896399012,-0.0021273869120497224,0.018242059833921465,
2001-06-08,-0.015697600900779762,-0.009808658659914204,-0.006650407230250677,
2001-06-11,-0.06003724031693902,0.010853023298990516,-0.014619495380096659,
2001-06-12,0.013472773521453485,-0.0009370321852787411,-0.0005542958070819948,
2001-06-13,0.007877839979718804,-0.006055516845144382,-0.019284221279465608,
2001-06-14,-0.02882253694524306,-0.006778845053638349,-0.02532192163470881,
2001-06-15,0.02816926215985549,-0.018575013599116508,-0.012772495830643993,
2001-06-18,-0.00538181082184197,0.005898034120662032,-0.016759576647024432,
2001-06-19,-0.006886450550587564,0.004988289232990439,0.0065788992799247215,
2001-06-20,0.07330373969979109,-0.015238362101137382,0.031045858040605667,
2001-06-21,0.037840303332422165,-0.004333153828513625,0.006194602001535765,
2001-06-22,-0.010226642349759674,0.002398236270475085,-0.01446129932672291,
2001-06-25,0.07771784394495818,-0.0019491983258247414,0.00029066259769572333,
2001-06-26,-0.010004203176088522,0.0034619417309631473,0.018736411120271024,
2001-06-27,-0.01726298677415883,0.004246136495414055,0.014257272264804888,
2001-06-28,0.008568813125043873,0.013918373463399636,0.02249085743660051,
2001-06-29,-0.012319530273178003,-0.013900948317669193,0.003573983378162504,
2001-07-02,0.027957174123278028,0.007488568773836413,-0.03287678907058844,
2001-07-03,-0.0025105469876668396,-0.0119806243799232,-0.001840675199153985,
2001-07-05,-0.02726506936225115,-0.0077887200286451685,-0.027813584128380975,
